Cruzeiro / MG vs. Flamengo / RJ
Cruzeiro / MG vs. Atlético / MG
Cruzeiro / MG vs. Coritiba / PR
Cruzeiro / MG vs. Botafogo / RJ
Cruzeiro / MG vs. Santa Cruz / PE
Cruzeiro / MG vs. Corinthians / SP
Cruzeiro / MG vs. Figueirense / SC
Cruzeiro / MG vs. América / MG
Cruzeiro / MG vs. Internacional / RS
Cruzeiro / MG vs. Vitória / BA
Cruzeiro / MG vs. Fluminense / RJ
Cruzeiro / MG vs. Santos / SP
Cruzeiro / MG vs. Athletico Paranaense / PR
Cruzeiro / MG vs. Chapecoense / SC
Cruzeiro / MG vs. São Paulo / SP
Cruzeiro / MG vs. Grêmio / RS
Cruzeiro / MG vs. Ponte Preta / SP
Cruzeiro / MG vs. Sport / PE
Santos / SP vs. Palmeiras / SP
Santos / SP vs. Flamengo / RJ
Santos / SP vs. Atlético / MG
Santos / SP vs. Coritiba / PR
Santos / SP vs. Botafogo / RJ
Santos / SP vs. Santa Cruz / PE
Santos / SP vs. Corinthians / SP
Santos / SP vs. Figueirense / SC
Santos / SP vs. América / MG
Santos / SP vs. Internacional / RS
Santos / SP vs. Vitória / BA
Santos / SP vs. Fluminense / RJ
Santos / SP vs. Cruzeiro / MG
Santos / SP vs. Athletico Paranaense / PR
Santos / SP vs. Chapecoense / SC
Santos / SP vs. São Paulo / SP
Santos / SP vs. Grêmio / RS
Santos / SP vs. Ponte Preta / SP
Santos / SP vs. Sport / PE
Athletico Paranaense / PR vs. Palmeiras / SP
Athletico Paranaense / PR vs. Flamengo / RJ
Athletico Paranaense / PR vs. Atlético / MG
Athletico Paranaense / PR vs. Coritiba / PR
Athletico Paranaense / PR vs. Botafogo / RJ
Athletico Paranaense / PR vs. Santa Cruz / PE
Athletico Paranaense / PR vs. Corinthians / SP
Athletico Paranaense / PR vs. Figueirense / SC
Athletico Paranaense / PR vs. América / MG
Athletico Paranaense / PR vs. Internacional / RS
Athletico Paranaense / PR vs. Vitória / BA
Athletico Paranaense / PR vs. Fluminense / RJ
Athletico Paranaense / PR vs. Cruzeiro / MG
Athletico Paranaense / PR vs. Santos / SP
Athletico Paranaense / PR vs. Chapecoense / SC
Athletico Paranaense / PR vs. São Paulo / SP
Athletico Paranaense / PR vs. Grêmio / RS
Athletico Paranaense / PR vs. Ponte Preta / SP
Athletico Paranaense / PR vs. Sport / PE
Chapecoense / SC vs. Palmeiras / SP
Chapecoense / SC vs. Flamengo / RJ
Chapecoense / SC vs. Atlético / MG
Chapecoense / SC vs. Coritiba / PR
Chapecoense / SC vs. Botafogo / RJ
Chapecoense / SC vs. Santa Cruz / PE
Chapecoense / SC vs. Corinthians / SP
Chapecoense / SC vs. Figueirense / SC
Chapecoense / SC vs. América / MG
Chapecoense / SC vs. Internacional / RS
Chapecoense / SC vs. Vitória / BA
Chapecoense / SC vs. Fluminense / RJ
Chapecoense / SC vs. Cruzeiro / MG
Chapecoense / SC vs. Santos / SP
Chapecoense / SC vs. Athletico Paranaense / PR
Chapecoense / SC vs. São Paulo / SP
Chapecoense / SC vs. Grêmio / RS
Chapecoense / SC vs. Ponte Preta / SP
Chapecoense / SC vs. Sport / PE
São Paulo / SP vs. Palmeiras / SP
São Paulo / SP vs. Flamengo / RJ
São Paulo / SP vs. Atlético / MG
São Paulo / SP vs. Coritiba / PR
São Paulo / SP vs. Botafogo / RJ
São Paulo / SP vs. Santa Cruz / PE
São Paulo / SP vs. Corinthians / SP
São Paulo / SP vs. Figueirense / SC
São Paulo / SP vs. América / MG
São Paulo / SP vs. Internacional / RS
São Paulo / SP vs. Vitória / BA
São Paulo / SP vs. Fluminense / RJ
São Paulo / SP vs. Cruzeiro / MG
São Paulo / SP vs. Santos / SP
São Paulo / SP vs. Athletico Paranaense / PR
São Paulo / SP vs. Chapecoense / SC
São Paulo / SP vs. Grêmio / RS
São Paulo / SP vs. Ponte Preta / SP
São Paulo / SP vs. Sport / PE
Grêmio / RS vs. Palmeiras / SP
Grêmio / RS vs. Flamengo / RJ
Grêmio / RS vs. Atlético / MG
Grêmio / RS vs. Coritiba / PR
Grêmio / RS vs. Botafogo / RJ
Grêmio / RS vs. Santa Cruz / PE
Grêmio / RS vs. Corinthians / SP
Grêmio / RS vs. Figueirense / SC
Grêmio / RS vs. América / MG
Grêmio / RS vs. Internacional / RS
Grêmio / RS vs. Vitória / BA
Grêmio / RS vs. Fluminense / RJ
Grêmio / RS vs. Cruzeiro / MG
Grêmio / RS vs. Santos / SP
Grêmio / RS vs. Athletico Paranaense / PR
Grêmio / RS vs. Chapecoense / SC
Grêmio / RS vs. São Paulo / SP
Grêmio / RS vs. Ponte Preta / SP
Grêmio / RS vs. Sport / PE
Ponte Preta / SP vs. Palmeiras / SP
Ponte Preta / SP vs. Flamengo / RJ
Ponte Preta / SP vs. Atlético / MG
Ponte Preta / SP vs. Coritiba / PR
Ponte Preta / SP vs. Botafogo / RJ
Ponte Preta / SP vs. Santa Cruz / PE
Ponte Preta / SP vs. Corinthians / SP
Ponte Preta / SP vs. Figueirense / SC
Ponte Preta / SP vs. América / MG
Ponte Preta / SP vs. Internacional / RS
Ponte Preta / SP vs. Vitória / BA
Ponte Preta / SP vs. Fluminense / RJ
Ponte Preta / SP vs. Cruzeiro / MG
Ponte Preta / SP vs. Santos / SP
Ponte Preta / SP vs. Athletico Paranaense / PR
Ponte Preta / SP vs. Chapecoense / SC
Ponte Preta / SP vs. São Paulo / SP
Ponte Preta / SP vs. Grêmio / RS
Ponte Preta / SP vs. Sport / PE
Sport / PE vs. Palmeiras / SP
Sport / PE vs. Flamengo / RJ
Sport / PE vs. Atlético / MG
Sport / PE vs. Coritiba / PR
Sport / PE vs. Botafogo / RJ
Sport / PE vs. Santa Cruz / PE
Sport / PE vs. Corinthians / SP
Sport / PE vs. Figueirense / SC
Sport / PE vs. América / MG
Sport / PE vs. Internacional / RS
Sport / PE vs. Vitória / BA
Sport / PE vs. Fluminense / RJ
Sport / PE vs. Cruzeiro / MG
Sport / PE vs. Santos / SP
Sport / PE vs. Athletico Paranaense / PR
Sport / PE vs. Chapecoense / SC
Sport / PE vs. São Paulo / SP
Sport / PE vs. Grêmio / RS
Sport / PE vs. Ponte Preta / SP
