Vasco da Gama / RJ vs. Santos / SP
Vasco da Gama / RJ vs. São Paulo / SP
Vasco da Gama / RJ vs. Atlético / MG
Vasco da Gama / RJ vs. Athletico Paranaense / PR
Vasco da Gama / RJ vs. Sport / PE
Vasco da Gama / RJ vs. Vitória / BA
Vasco da Gama / RJ vs. Atlético / GO
Vasco da Gama / RJ vs. Chapecoense / SC
Santos / SP vs. Fluminense / RJ
Santos / SP vs. Flamengo / RJ
Santos / SP vs. Palmeiras / SP
Santos / SP vs. Corinthians / SP
Santos / SP vs. Cruzeiro / MG
Santos / SP vs. Coritiba / PR
Santos / SP vs. Grêmio / RS
Santos / SP vs. Bahia / BA
Santos / SP vs. Ponte Preta / SP
Santos / SP vs. Avaí / SC
Santos / SP vs. Botafogo / RJ
Santos / SP vs. Vasco da Gama / RJ
Santos / SP vs. São Paulo / SP
Santos / SP vs. Atlético / MG
Santos / SP vs. Athletico Paranaense / PR
Santos / SP vs. Sport / PE
Santos / SP vs. Vitória / BA
Santos / SP vs. Atlético / GO
Santos / SP vs. Chapecoense / SC
São Paulo / SP vs. Fluminense / RJ
São Paulo / SP vs. Flamengo / RJ
São Paulo / SP vs. Palmeiras / SP
São Paulo / SP vs. Corinthians / SP
São Paulo / SP vs. Cruzeiro / MG
São Paulo / SP vs. Coritiba / PR
São Paulo / SP vs. Grêmio / RS
São Paulo / SP vs. Bahia / BA
São Paulo / SP vs. Ponte Preta / SP
São Paulo / SP vs. Avaí / SC
São Paulo / SP vs. Botafogo / RJ
São Paulo / SP vs. Vasco da Gama / RJ
São Paulo / SP vs. Santos / SP
São Paulo / SP vs. Atlético / MG
São Paulo / SP vs. Athletico Paranaense / PR
São Paulo / SP vs. Sport / PE
São Paulo / SP vs. Vitória / BA
São Paulo / SP vs. Atlético / GO
São Paulo / SP vs. Chapecoense / SC
Atlético / MG vs. Fluminense / RJ
Atlético / MG vs. Flamengo / RJ
Atlético / MG vs. Palmeiras / SP
Atlético / MG vs. Corinthians / SP
Atlético / MG vs. Cruzeiro / MG
Atlético / MG vs. Coritiba / PR
Atlético / MG vs. Grêmio / RS
Atlético / MG vs. Bahia / BA
Atlético / MG vs. Ponte Preta / SP
Atlético / MG vs. Avaí / SC
Atlético / MG vs. Botafogo / RJ
Atlético / MG vs. Vasco da Gama / RJ
Atlético / MG vs. Santos / SP
Atlético / MG vs. São Paulo / SP
Atlético / MG vs. Athletico Paranaense / PR
Atlético / MG vs. Sport / PE
Atlético / MG vs. Vitória / BA
Atlético / MG vs. Atlético / GO
Atlético / MG vs. Chapecoense / SC
Athletico Paranaense / PR vs. Fluminense / RJ
Athletico Paranaense / PR vs. Flamengo / RJ
Athletico Paranaense / PR vs. Palmeiras / SP
Athletico Paranaense / PR vs. Corinthians / SP
Athletico Paranaense / PR vs. Cruzeiro / MG
Athletico Paranaense / PR vs. Coritiba / PR
Athletico Paranaense / PR vs. Grêmio / RS
Athletico Paranaense / PR vs. Bahia / BA
Athletico Paranaense / PR vs. Ponte Preta / SP
Athletico Paranaense / PR vs. Avaí / SC
Athletico Paranaense / PR vs. Botafogo / RJ
Athletico Paranaense / PR vs. Vasco da Gama / RJ
Athletico Paranaense / PR vs. Santos / SP
Athletico Paranaense / PR vs. São Paulo / SP
Athletico Paranaense / PR vs. Atlético / MG
Athletico Paranaense / PR vs. Sport / PE
Athletico Paranaense / PR vs. Vitória / BA
Athletico Paranaense / PR vs. Atlético / GO
Athletico Paranaense / PR vs. Chapecoense / SC
Sport / PE vs. Fluminense / RJ
Sport / PE vs. Flamengo / RJ
Sport / PE vs. Palmeiras / SP
Sport / PE vs. Corinthians / SP
Sport / PE vs. Cruzeiro / MG
Sport / PE vs. Coritiba / PR
Sport / PE vs. Grêmio / RS
Sport / PE vs. Bahia / BA
Sport / PE vs. Ponte Preta / SP
Sport / PE vs. Avaí / SC
Sport / PE vs. Botafogo / RJ
Sport / PE vs. Vasco da Gama / RJ
Sport / PE vs. Santos / SP
Sport / PE vs. São Paulo / SP
Sport / PE vs. Atlético / MG
Sport / PE vs. Athletico Paranaense / PR
Sport / PE vs. Vitória / BA
Sport / PE vs. Atlético / GO
Sport / PE vs. Chapecoense / SC
Vitória / BA vs. Fluminense / RJ
Vitória / BA vs. Flamengo / RJ
Vitória / BA vs. Palmeiras / SP
Vitória / BA vs. Corinthians / SP
Vitória / BA vs. Cruzeiro / MG
Vitória / BA vs. Coritiba / PR
Vitória / BA vs. Grêmio / RS
Vitória / BA vs. Bahia / BA
Vitória / BA vs. Ponte Preta / SP
Vitória / BA vs. Avaí / SC
Vitória / BA vs. Botafogo / RJ
Vitória / BA vs. Vasco da Gama / RJ
Vitória / BA vs. Santos / SP
Vitória / BA vs. São Paulo / SP
Vitória / BA vs. Atlético / MG
Vitória / BA vs. Athletico Paranaense / PR
Vitória / BA vs. Sport / PE
Vitória / BA vs. Atlético / GO
Vitória / BA vs. Chapecoense / SC
Atlético / GO vs. Fluminense / RJ
Atlético / GO vs. Flamengo / RJ
Atlético / GO vs. Palmeiras / SP
Atlético / GO vs. Corinthians / SP
Atlético / GO vs. Cruzeiro / MG
Atlético / GO vs. Coritiba / PR
Atlético / GO vs. Grêmio / RS
Atlético / GO vs. Bahia / BA
Atlético / GO vs. Ponte Preta / SP
Atlético / GO vs. Avaí / SC
Atlético / GO vs. Botafogo / RJ
Atlético / GO vs. Vasco da Gama / RJ
Atlético / GO vs. Santos / SP
Atlético / GO vs. São Paulo / SP
